company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,delay_minutes,difficulty_score,difficulty_quartile,transfer_bags,ssr_count,load_factor,ground_time_ratio
OO,5493,2025-08-13,ORD,ATW,102.0,13.048702245405309,Q1 (Easy),49,18,96.0,3.586206896551724
UA,845,2025-08-01,ORD,GRU,16.0,52.76702796734912,Q4 (Very Hard),220,212,99.68553459119497,2.3225806451612905
UA,1740,2025-08-03,ORD,RSW,-2.0,18.938856296859313,Q2 (Moderate),28,44,100.0,7.160714285714286
UA,2628,2025-08-15,ORD,BNA,-5.0,36.6847136482929,Q4 (Very Hard),43,49,48.795180722891565,1.4313725490196079
OO,5344,2025-08-11,ORD,MBS,-6.0,14.86015236287544,Q2 (Moderate),22,42,84.0,3.6551724137931036
UA,1531,2025-08-14,ORD,DSM,33.0,35.73651684317612,Q4 (Very Hard),81,102,99.20634920634922,1.4883720930232558
UA,622,2025-08-14,ORD,DEN,1.0,46.61756207224553,Q4 (Very Hard),89,113,100.0,1.1379310344827587
UA,769,2025-08-15,ORD,BCN,46.0,30.153562891984453,Q3 (Hard),111,61,97.94238683127571,5.052631578947368
UA,767,2025-08-11,ORD,DEN,9.0,32.348769182211505,Q4 (Very Hard),74,44,100.0,1.1612903225806452
UA,1983,2025-08-08,ORD,LAX,-2.0,25.704010277986345,Q3 (Hard),57,88,98.32402234636871,2.0535714285714284
G7,4380,2025-08-13,ORD,SYR,-9.0,17.83590905775835,Q2 (Moderate),23,10,90.0,1.206896551724138
YX,3635,2025-08-04,ORD,MSN,6.0,11.543480056784576,Q1 (Easy),20,18,82.85714285714286,4.882352941176471
UA,1363,2025-08-02,ORD,LAX,0.0,40.76248926768835,Q4 (Very Hard),45,113,100.0,1.2096774193548387
UA,758,2025-08-05,ORD,EWR,17.0,38.13544267179847,Q4 (Very Hard),42,88,97.20670391061452,0.25
UA,1634,2025-08-07,ORD,IAD,64.0,33.91905546434918,Q4 (Very Hard),54,101,97.20670391061452,1.375
OO,5376,2025-08-05,ORD,LEX,0.0,10.959489177659837,Q1 (Easy),32,39,98.57142857142858,2.264705882352941
OO,5362,2025-08-07,ORD,MKE,33.0,9.288581091274201,Q1 (Easy),22,32,96.0,3.310344827586207
UA,2195,2025-08-04,ORD,BDL,-4.0,19.488301451644887,Q2 (Moderate),34,85,95.18072289156626,2.5294117647058822
UA,1742,2025-08-09,ORD,JAX,38.0,44.27239454681724,Q4 (Very Hard),74,47,72.89156626506023,0.058823529411764705
UA,378,2025-08-13,ORD,LAX,31.0,32.96434985903643,Q4 (Very Hard),50,59,98.32402234636871,0.8214285714285714
OO,5624,2025-08-05,ORD,LEX,18.0,14.953418273841182,Q2 (Moderate),53,25,96.05263157894737,6.529411764705882
UA,563,2025-08-13,ORD,EWR,-4.0,18.895053744903766,Q2 (Moderate),39,49,95.0,7.693548387096774
OO,5309,2025-08-15,ORD,FWA,8.0,10.08903561899789,Q1 (Easy),42,23,100.0,2.8275862068965516
UA,2378,2025-08-14,ORD,LAX,4.0,36.938403020624634,Q4 (Very Hard),45,47,56.49999999999999,1.3225806451612903
YX,3433,2025-08-06,ORD,CVG,-5.0,10.031900034029087,Q1 (Easy),38,26,98.57142857142858,9.411764705882353
G7,4518,2025-08-07,ORD,STL,-7.0,14.841220882699643,Q2 (Moderate),26,31,100.0,1.5172413793103448
YX,3468,2025-08-04,ORD,BGR,-7.0,19.37061146558279,Q2 (Moderate),30,23,95.71428571428572,1.3823529411764706
OO,5383,2025-08-05,ORD,TVC,-10.0,16.836941089852907,Q2 (Moderate),38,13,100.0,1.3793103448275863
OO,5568,2025-08-11,ORD,MLI,-8.0,11.661856251065316,Q1 (Easy),31,28,90.0,2.1379310344827585
OO,5643,2025-08-12,ORD,CAK,94.0,15.350147696670247,Q2 (Moderate),29,25,100.0,1.5517241379310345
UA,786,2025-08-11,ORD,BTV,-2.0,21.626238296860855,Q3 (Hard),52,74,98.0,1.9565217391304348
UA,1198,2025-08-03,ORD,CUN,-4.0,20.726238012453667,Q2 (Moderate),3,36,99.4413407821229,1.4
G7,4497,2025-08-09,ORD,ROA,-5.0,11.069469909286294,Q1 (Easy),55,7,96.0,2.0689655172413794
OO,5905,2025-08-02,ORD,MTJ,-2.0,11.613117683716972,Q1 (Easy),18,4,100.0,1.588235294117647
OO,5026,2025-08-02,ORD,JST,-1.0,20.47455426109094,Q2 (Moderate),15,19,54.0,2.586206896551724
G7,4571,2025-08-05,ORD,XNA,0.0,5.706821027344525,Q1 (Easy),22,18,100.0,2.7586206896551726
UA,1097,2025-08-05,ORD,DCA,-4.0,30.896486873410822,Q3 (Hard),13,32,51.204819277108435,1.3333333333333333
UA,1834,2025-08-13,ORD,TPA,-8.0,28.665961331765534,Q3 (Hard),23,97,91.56626506024097,1.6274509803921569
UA,1975,2025-08-07,ORD,ATL,72.0,12.52183718122064,Q1 (Easy),17,51,99.20634920634922,12.255813953488373
G7,4458,2025-08-06,ORD,LIT,-3.0,12.193503190816799,Q1 (Easy),32,37,98.0,2.2413793103448274
G7,4568,2025-08-04,ORD,SCE,-6.0,11.634455955434058,Q1 (Easy),15,15,90.0,1.6896551724137931
UA,1851,2025-08-14,ORD,ALB,-5.0,19.621205881230726,Q2 (Moderate),63,62,99.20634920634922,1.9767441860465116
OO,5447,2025-08-04,ORD,PVD,-7.0,8.008936303527951,Q1 (Easy),19,19,92.85714285714286,2.6470588235294117
UA,2417,2025-08-01,ORD,SAN,5.0,34.75742163775237,Q4 (Very Hard),63,110,100.0,1.4464285714285714
UA,2155,2025-08-03,ORD,LAX,46.0,17.356696672446166,Q2 (Moderate),28,73,100.0,21.439393939393938
UA,1205,2025-08-12,ORD,EWR,1.0,29.186262988052082,Q3 (Hard),31,67,99.4413407821229,1.1964285714285714
UA,1905,2025-08-11,ORD,PIT,4.0,30.60975581537553,Q3 (Hard),73,78,98.66666666666667,1.6521739130434783
UA,2147,2025-08-05,ORD,ALB,26.0,19.62471784530156,Q2 (Moderate),51,40,91.26984126984127,2.395348837209302
UA,1316,2025-08-13,ORD,SRQ,-6.0,19.145991950410824,Q2 (Moderate),30,60,83.33333333333334,2.5813953488372094
UA,1377,2025-08-04,ORD,MYR,22.0,38.42897113343958,Q4 (Very Hard),27,69,91.26984126984127,0.4186046511627907
G7,4185,2025-08-09,ORD,STL,-1.0,10.49345426126182,Q1 (Easy),44,19,100.0,2.413793103448276
YX,3614,2025-08-12,ORD,MCI,107.0,18.372810698402827,Q2 (Moderate),29,23,70.0,5.117647058823529
OO,5555,2025-08-10,ORD,MKE,28.0,9.498799116683552,Q1 (Easy),33,17,96.0,4.379310344827586
YX,3551,2025-08-01,ORD,SDF,6.0,27.83714066115549,Q3 (Hard),48,19,77.63157894736842,1.205128205128205
UA,1872,2025-08-15,ORD,MSP,6.0,37.1889685130359,Q4 (Very Hard),77,101,100.0,1.2391304347826086
G7,4574,2025-08-11,ORD,YOW,-8.0,9.21961571011952,Q1 (Easy),27,24,94.0,2.7567567567567566
UA,476,2025-08-13,ORD,CVG,-9.0,22.296499386690083,Q3 (Hard),26,59,68.0,4.173913043478261
G7,4517,2025-08-02,ORD,SCE,-5.0,11.423330254197717,Q1 (Easy),40,14,96.0,1.896551724137931
OO,5230,2025-08-01,ORD,CRW,-6.0,18.898444570109465,Q2 (Moderate),29,37,90.0,1.5517241379310345
UA,1941,2025-08-08,ORD,CVG,12.0,26.084941475829737,Q3 (Hard),50,45,80.15873015873017,1.6511627906976745
UA,310,2025-08-06,ORD,MCI,22.0,37.36266118625704,Q4 (Very Hard),55,119,92.85714285714286,1.372093023255814
UA,482,2025-08-15,ORD,CHS,-2.0,23.542385648976076,Q3 (Hard),18,28,87.95180722891565,1.105263157894737
OO,5565,2025-08-13,ORD,CHO,11.0,24.400857587128762,Q3 (Hard),22,19,92.0,0.6896551724137931
UA,1905,2025-08-04,ORD,PIT,-4.0,19.775638969375777,Q2 (Moderate),41,78,96.82539682539682,1.8604651162790697
G7,4488,2025-08-09,ORD,DSM,0.0,5.8565599169384726,Q1 (Easy),15,1,98.0,1.896551724137931
G7,4542,2025-08-02,ORD,LIT,-5.0,23.23736917576647,Q3 (Hard),23,21,50.0,2.413793103448276
OO,4718,2025-08-15,ORD,DAY,-3.0,8.1130282105247,Q1 (Easy),30,22,98.0,2.586206896551724
UA,2430,2025-08-09,ORD,BNA,-3.0,21.161500237946818,Q2 (Moderate),62,46,100.0,1.7209302325581395
OO,5026,2025-08-10,ORD,JST,20.0,32.07445902994773,Q4 (Very Hard),9,19,36.0,1.3793103448275863
UA,275,2025-08-12,ORD,RAP,24.0,32.37751526016911,Q4 (Very Hard),43,47,71.33333333333334,1.391304347826087
UA,1477,2025-08-14,ORD,PHX,-9.0,26.944377956410598,Q3 (Hard),20,43,64.80446927374301,1.4838709677419355
UA,1252,2025-08-03,ORD,DCA,-3.0,16.55231026165129,Q2 (Moderate),64,13,85.71428571428571,14.953488372093023
UA,2226,2025-08-04,ORD,CLE,-1.0,24.537287171596237,Q3 (Hard),58,76,100.0,1.6607142857142858
UA,1414,2025-08-01,ORD,BOI,40.0,28.402767874533758,Q3 (Hard),40,70,96.03174603174604,1.4883720930232558
UA,2144,2025-08-03,ORD,YYZ,2.0,24.30469511723086,Q3 (Hard),23,53,97.33333333333334,1.2
UA,2666,2025-08-15,ORD,DEN,-7.0,24.729513579389366,Q3 (Hard),32,40,59.0,4.596774193548387
UA,1306,2025-08-06,ORD,TPA,-5.0,20.975903060849983,Q2 (Moderate),26,58,96.08938547486034,1.4838709677419355
UA,1677,2025-08-01,ORD,BOS,6.0,21.20671065376488,Q2 (Moderate),15,33,100.0,1.4313725490196079
UA,944,2025-08-06,ORD,FRA,-1.0,59.62896492494896,Q4 (Very Hard),197,131,88.0503144654088,1.6129032258064515
OO,5795,2025-08-01,ORD,TUL,-1.0,11.18288751764077,Q1 (Easy),26,27,90.78947368421053,22.647058823529413
UA,2677,2025-08-10,ORD,IAD,23.0,30.0030095276091,Q3 (Hard),80,104,95.45454545454545,2.0163934426229506
OO,5392,2025-08-05,ORD,OKC,-1.0,20.91006680789396,Q2 (Moderate),44,24,77.63157894736842,1.7941176470588236
UA,2609,2025-08-02,ORD,SNA,-6.0,15.61693418858145,Q2 (Moderate),22,38,97.61904761904762,3.627906976744186
UA,1129,2025-08-03,ORD,BOS,20.0,17.801565256751612,Q2 (Moderate),13,23,100.60240963855422,1.1403508771929824
UA,1793,2025-08-08,ORD,MSP,-6.0,18.77406457329607,Q2 (Moderate),32,38,82.0,16.23913043478261
OO,5593,2025-08-10,ORD,MEM,-2.0,17.90869876202628,Q2 (Moderate),37,35,100.0,1.5294117647058822
G7,4194,2025-08-02,ORD,DAY,-4.0,11.827832434189926,Q1 (Easy),36,12,90.0,7.068965517241379
UA,1634,2025-08-05,ORD,IAD,-3.0,43.09763755705201,Q4 (Very Hard),99,101,93.85474860335195,1.375
G7,4445,2025-08-01,ORD,BHM,-11.0,7.322638881860185,Q1 (Easy),25,17,98.0,2.6206896551724137
UA,1205,2025-08-13,ORD,EWR,42.0,32.96085545573056,Q4 (Very Hard),45,67,99.4413407821229,1.1964285714285714
UA,2389,2025-08-13,ORD,RSW,-11.0,47.058730747225944,Q4 (Very Hard),27,138,60.33519553072626,1.3035714285714286
UA,1129,2025-08-02,ORD,BOS,-1.0,25.441684133166092,Q3 (Hard),31,23,90.96385542168674,1.0833333333333333
UA,1576,2025-08-01,ORD,LGA,10.0,18.783449009323686,Q2 (Moderate),36,19,97.59036144578313,1.5686274509803921
UA,1580,2025-08-12,ORD,YVR,148.0,34.03280575871368,Q4 (Very Hard),36,63,43.97590361445783,2.6
G7,4194,2025-08-09,ORD,DAY,-2.0,11.046632996645176,Q1 (Easy),31,12,88.0,2.586206896551724
UA,1097,2025-08-07,ORD,DCA,94.0,37.53128612567445,Q4 (Very Hard),27,32,66.26506024096386,0.43137254901960786
OO,5253,2025-08-15,ORD,FCA,1.0,16.746375396430047,Q2 (Moderate),29,24,98.68421052631578,1.3823529411764706
OO,5868,2025-08-13,ORD,YWG,53.0,17.606306050196448,Q2 (Moderate),57,30,90.78947368421053,4.0
OO,5309,2025-08-08,ORD,FWA,94.0,13.280524980700017,Q1 (Easy),42,23,90.0,2.8275862068965516
UA,1041,2025-08-07,ORD,GRR,6.0,29.6919417389898,Q3 (Hard),44,38,77.77777777777779,1.3255813953488371
UA,1674,2025-08-09,ORD,AUA,5.0,31.249953885065366,Q4 (Very Hard),40,16,91.06145251396647,0.8857142857142857
OO,5493,2025-08-09,ORD,ATW,-8.0,8.54581564711487,Q1 (Easy),32,18,100.0,3.413793103448276
OO,5493,2025-08-12,ORD,ATW,6.0,8.513614571068938,Q1 (Easy),34,18,100.0,3.6551724137931036
UA,1297,2025-08-08,ORD,DFW,2.0,23.483032027478703,Q3 (Hard),31,85,100.0,1.627906976744186
OO,5309,2025-08-09,ORD,FWA,1.0,9.637337233066788,Q1 (Easy),39,23,100.0,6.379310344827586
UA,669,2025-08-14,ORD,AUS,-10.0,43.447122235285384,Q4 (Very Hard),2,21,20.481927710843372,0.803921568627451
UA,1967,2025-08-08,ORD,LAX,1.0,26.226447357557415,Q3 (Hard),41,84,100.0,1.4642857142857142
OO,4780,2025-08-15,ORD,CAK,100.0,8.505669299785676,Q1 (Easy),26,20,94.0,2.413793103448276
UA,1583,2025-08-01,ORD,BWI,15.0,30.831530694058333,Q3 (Hard),76,58,94.41340782122904,1.6071428571428572
UA,2195,2025-08-01,ORD,BDL,2.0,26.476221412727302,Q3 (Hard),47,85,100.0,1.607843137254902
UA,288,2025-08-11,ORD,SNN,-3.0,37.070204396241266,Q4 (Very Hard),71,64,54.54545454545454,2.0901639344262297
UA,1477,2025-08-10,ORD,PHX,13.0,30.946050279937126,Q3 (Hard),13,43,67.0391061452514,1.1290322580645162
UA,2618,2025-08-08,ORD,STL,7.0,32.51055562771483,Q4 (Very Hard),94,58,90.0,1.6956521739130435
UA,763,2025-08-03,ORD,PWM,-2.0,31.294752112183776,Q4 (Very Hard),54,44,100.0,1.4313725490196079
UA,2378,2025-08-05,ORD,LAX,7.0,32.05025098144876,Q4 (Very Hard),57,47,90.0,1.2428571428571429
UA,2440,2025-08-08,ORD,LAS,-5.0,36.70052947498091,Q4 (Very Hard),64,92,100.0,1.046875
UA,2099,2025-08-11,ORD,IAH,8.0,31.914166279294726,Q4 (Very Hard),81,141,100.0,17.839285714285715
UA,2202,2025-08-02,ORD,IAH,1.0,35.47050572123024,Q4 (Very Hard),123,55,100.0,1.7857142857142858
OO,4778,2025-08-02,ORD,FAR,-5.0,12.248311150675741,Q1 (Easy),31,16,86.0,2.3448275862068964
OO,5375,2025-08-13,ORD,GRB,-7.0,11.667014080223657,Q1 (Easy),33,19,88.0,2.6551724137931036
OO,5037,2025-08-11,ORD,LAF,61.0,41.28899746593222,Q4 (Very Hard),7,24,30.0,0.8275862068965517
UA,2389,2025-08-15,ORD,RSW,-4.0,43.72210273778495,Q4 (Very Hard),42,138,72.62569832402235,1.4107142857142858
OO,5517,2025-08-01,ORD,PVD,-3.0,8.816053330951663,Q1 (Easy),21,18,96.05263157894737,2.235294117647059
UA,1297,2025-08-07,ORD,DFW,-2.0,27.399143027401486,Q3 (Hard),15,85,88.88888888888889,1.3255813953488371
OO,4739,2025-08-14,ORD,GRB,-7.0,11.177162408751023,Q1 (Easy),27,31,92.0,2.0
YX,3440,2025-08-14,ORD,YYZ,-6.0,7.7886215550752755,Q1 (Easy),28,24,100.0,12.833333333333334
OO,5251,2025-08-06,ORD,ASE,4.0,10.71407171215494,Q1 (Easy),9,23,81.42857142857143,4.294117647058823
UA,907,2025-08-05,ORD,FRA,0.0,62.56014344873241,Q4 (Very Hard),136,135,74.52830188679245,1.1935483870967742
G7,4425,2025-08-15,ORD,GRR,-3.0,7.363048442425237,Q1 (Easy),33,18,100.0,3.9655172413793105
UA,721,2025-08-12,ORD,BOS,20.0,29.002941598763314,Q3 (Hard),24,45,79.3296089385475,1.2857142857142858
OO,5260,2025-08-02,ORD,FSD,-8.0,10.501556156294784,Q1 (Easy),23,12,96.0,1.6896551724137931
OO,5555,2025-08-02,ORD,MKE,1.0,10.40602817026545,Q1 (Easy),37,17,94.0,2.413793103448276
UA,1492,2025-08-07,ORD,CMH,56.0,51.57658749854824,Q4 (Very Hard),68,100,63.25301204819277,0.21568627450980393
G7,4610,2025-08-11,ORD,XNA,-6.0,9.929249350648053,Q1 (Easy),18,16,84.0,2.0344827586206895
OO,5470,2025-08-12,ORD,GEG,-1.0,21.087441134175656,Q2 (Moderate),49,23,98.68421052631578,1.2647058823529411
OO,5946,2025-08-02,ORD,RAP,-3.0,12.477960102716233,Q1 (Easy),27,23,88.57142857142857,8.0
OO,5555,2025-08-08,ORD,MKE,-4.0,9.283830835947988,Q1 (Easy),36,17,96.0,2.413793103448276
UA,2628,2025-08-14,ORD,BNA,6.0,33.760033042577085,Q4 (Very Hard),25,49,64.24581005586593,1.1607142857142858
UA,1620,2025-08-03,ORD,SEA,-5.0,33.41198398937763,Q4 (Very Hard),124,82,100.0,9.306451612903226
G7,4436,2025-08-14,ORD,SGF,33.0,13.603270962069647,Q1 (Easy),27,23,100.0,1.4848484848484849
UA,2427,2025-08-08,ORD,CVG,11.0,29.19894009341826,Q3 (Hard),61,57,77.77777777777779,1.8372093023255813
OO,5027,2025-08-10,ORD,MCW,-11.0,26.988720429690687,Q3 (Hard),16,10,28.000000000000004,27.0
YX,3614,2025-08-02,ORD,MCI,92.0,12.673034635591431,Q1 (Easy),38,23,92.10526315789474,12.794117647058824
OO,5274,2025-08-08,ORD,SBN,4.0,9.937330969178927,Q1 (Easy),24,39,98.0,2.2413793103448274
UA,2424,2025-08-07,ORD,RDU,32.0,26.07670445205301,Q3 (Hard),58,42,95.53072625698324,1.4285714285714286
UA,1599,2025-08-07,ORD,DEN,45.0,30.185803975058967,Q3 (Hard),79,93,100.0,2.0
UA,416,2025-08-08,ORD,MXP,-2.0,36.096302655148335,Q4 (Very Hard),97,49,82.3045267489712,1.4333333333333333
UA,2658,2025-08-09,ORD,SMF,6.0,34.22371481469165,Q4 (Very Hard),109,104,98.0,2.260869565217391
OO,5414,2025-08-03,ORD,MEM,1.0,12.856754802623204,Q1 (Easy),25,17,100.0,1.5862068965517242
UA,2226,2025-08-13,ORD,CLE,-3.0,23.08512244825932,Q3 (Hard),74,76,97.76536312849163,2.1607142857142856
UA,1909,2025-08-04,ORD,TVC,-7.0,39.73696823659606,Q4 (Very Hard),68,55,69.83240223463687,1.2321428571428572
OO,5964,2025-08-07,ORD,CID,0.0,19.370771608305308,Q2 (Moderate),64,19,86.8421052631579,2.1176470588235294
UA,1215,2025-08-09,ORD,ANC,-2.0,33.40949978374249,Q4 (Very Hard),149,66,96.3855421686747,2.0784313725490198
OO,5810,2025-08-05,ORD,PIA,-6.0,10.343075158881508,Q1 (Easy),30,26,98.0,3.6206896551724137
UA,307,2025-08-04,ORD,COS,-9.0,25.865990272325316,Q3 (Hard),56,68,96.82539682539682,1.627906976744186
UA,2609,2025-08-10,ORD,SNA,2.0,18.29414760653021,Q2 (Moderate),17,38,100.0,1.558139534883721
UA,563,2025-08-11,ORD,EWR,-4.0,17.063854694295753,Q2 (Moderate),27,49,99.5,1.6470588235294117
G7,4530,2025-08-08,ORD,SGF,-4.0,6.025870073393872,Q1 (Easy),22,11,98.0,2.8275862068965516
UA,752,2025-08-08,ORD,DCA,-5.0,30.66655599556295,Q3 (Hard),24,51,61.33333333333333,1.4130434782608696
UA,1967,2025-08-01,ORD,LAX,-1.0,28.331979157123772,Q3 (Hard),35,84,100.0,1.3035714285714286
OO,5521,2025-08-04,ORD,ATW,0.0,8.13471384801221,Q1 (Easy),24,26,100.0,2.2758620689655173
UA,1398,2025-08-02,ORD,ATL,-5.0,46.614984999409984,Q4 (Very Hard),85,96,80.72289156626506,1.4705882352941178
OO,5470,2025-08-10,ORD,GEG,-10.0,24.24582409631074,Q3 (Hard),35,23,76.31578947368422,1.4411764705882353
UA,980,2025-08-04,ORD,DUB,27.0,42.56845373428014,Q4 (Very Hard),111,47,91.76954732510289,0.9
UA,2691,2025-08-13,ORD,EWR,15.0,11.902623158851958,Q1 (Easy),32,30,100.0,9.75
OO,5470,2025-08-14,ORD,GEG,18.0,17.59130127639813,Q2 (Moderate),31,23,97.36842105263158,1.4411764705882353
UA,2629,2025-08-12,ORD,CLE,-4.0,43.40118147684184,Q4 (Very Hard),41,116,65.92178770949721,1.2142857142857142
UA,1710,2025-08-11,ORD,SMF,4.0,47.67797176197035,Q4 (Very Hard),113,118,95.18072289156626,1.2549019607843137
UA,929,2025-08-02,ORD,LHR,45.0,30.954581114247613,Q3 (Hard),90,66,94.61077844311377,1.9310344827586208
UA,1756,2025-08-03,ORD,YYZ,12.0,26.823942845208325,Q3 (Hard),48,29,90.96385542168674,1.1384615384615384
G7,4501,2025-08-13,ORD,AVP,-5.0,9.245677550406457,Q1 (Easy),33,29,100.0,2.0
G7,4559,2025-08-05,ORD,SDF,-8.0,10.776626727222565,Q1 (Easy),12,17,80.0,2.310344827586207
UA,1775,2025-08-12,ORD,FLL,-4.0,32.095162976884104,Q4 (Very Hard),39,69,87.70949720670392,1.435483870967742
OO,5968,2025-08-02,ORD,ACK,-4.0,7.367135924032123,Q1 (Easy),17,2,100.0,2.176470588235294
OO,5131,2025-08-01,ORD,CMX,45.0,23.19991038044133,Q3 (Hard),23,23,98.0,0.7586206896551724
YX,3569,2025-08-01,ORD,DTW,-3.0,21.43046252618018,Q2 (Moderate),42,38,94.73684210526315,1.5294117647058822
UA,2691,2025-08-03,ORD,EWR,14.0,18.35555660463089,Q2 (Moderate),16,30,97.76536312849163,1.3214285714285714
UA,1010,2025-08-15,ORD,DCA,-1.0,26.307496781244815,Q3 (Hard),20,24,41.333333333333336,13.956521739130435
OO,4766,2025-08-13,ORD,OKC,-3.0,17.73483616389215,Q2 (Moderate),38,19,94.0,1.4482758620689655
OO,5930,2025-08-03,ORD,FAR,4.0,25.21783992318161,Q3 (Hard),34,23,100.0,0.5517241379310345
OO,4748,2025-08-11,ORD,ATW,24.0,8.461971378580674,Q1 (Easy),34,20,100.0,4.275862068965517
OO,5437,2025-08-03,ORD,DLH,-6.0,11.342012824678713,Q1 (Easy),28,38,94.0,10.344827586206897
UA,2394,2025-08-15,ORD,DEN,9.0,28.88160627379509,Q3 (Hard),42,56,87.17948717948718,1.4090909090909092
UA,2661,2025-08-07,ORD,LGA,-5.0,6.644849422561229,Q1 (Easy),5,31,100.0,2.9607843137254903
UA,1983,2025-08-03,ORD,LAX,0.0,18.65213993347383,Q2 (Moderate),27,88,100.0,2.25
UA,1775,2025-08-11,ORD,FLL,5.0,25.06107315619406,Q3 (Hard),11,69,100.0,1.1071428571428572
YX,3700,2025-08-01,ORD,BNA,-2.0,8.337710404210148,Q1 (Easy),13,10,100.0,1.6176470588235294
UA,1306,2025-08-10,ORD,TPA,82.0,25.44399245292998,Q3 (Hard),34,58,99.4413407821229,1.4838709677419355
UA,2290,2025-08-10,ORD,DFW,55.0,14.409389445158883,Q2 (Moderate),17,52,100.0,3.3035714285714284
UA,2347,2025-08-09,ORD,CLE,19.0,44.4995421928227,Q4 (Very Hard),108,70,69.27710843373494,1.6228070175438596
UA,1655,2025-08-04,ORD,DCA,30.0,27.400334097001622,Q3 (Hard),45,64,98.66666666666667,1.173913043478261
UA,660,2025-08-08,ORD,SAN,-6.0,21.485290247218103,Q2 (Moderate),48,55,99.0,38.96774193548387
G7,4529,2025-08-04,ORD,SGF,28.0,13.045997914907955,Q1 (Easy),34,19,96.0,1.7241379310344827
UA,721,2025-08-01,ORD,BOS,-6.0,22.620293995564186,Q3 (Hard),24,45,100.0,1.4285714285714286
G7,4610,2025-08-04,ORD,XNA,1.0,14.865423451842272,Q2 (Moderate),9,16,94.0,1.2413793103448276
UA,1182,2025-08-07,ORD,SJC,13.0,27.285164274322216,Q3 (Hard),46,61,99.33333333333333,1.3043478260869565
UA,2418,2025-08-10,ORD,PHL,-2.0,25.669557456971365,Q3 (Hard),34,40,88.0,1.2884615384615385
UA,1291,2025-08-07,ORD,IAH,98.0,39.27091837138635,Q4 (Very Hard),95,41,100.0,0.27419354838709675
UA,576,2025-08-05,ORD,LAX,18.0,30.49604993649367,Q3 (Hard),66,102,100.0,2.8225806451612905
OO,4718,2025-08-07,ORD,DAY,-3.0,9.676658951472357,Q1 (Easy),19,22,90.0,14.551724137931034
UA,1923,2025-08-12,ORD,CID,195.0,33.16290202160543,Q4 (Very Hard),104,56,94.44444444444444,1.627906976744186
UA,1742,2025-08-12,ORD,JAX,12.0,35.046468289204334,Q4 (Very Hard),66,47,60.24096385542169,1.7647058823529411
G7,4549,2025-08-08,ORD,MLI,126.0,15.42875390671805,Q2 (Moderate),26,26,76.0,2.4482758620689653
UA,1980,2025-08-13,ORD,LGA,-7.0,14.366869393718162,Q2 (Moderate),27,25,78.3132530120482,7.588235294117647
UA,1044,2025-08-09,ORD,LAX,-1.0,27.036287426639717,Q3 (Hard),67,74,100.0,11.772727272727273
UA,1801,2025-08-13,ORD,DEN,4.0,37.67506104643608,Q4 (Very Hard),82,98,100.0,1.3333333333333333
UA,1182,2025-08-01,ORD,SJC,9.0,21.039989666468262,Q2 (Moderate),67,61,99.20634920634922,1.9534883720930232
OO,5099,2025-08-13,ORD,CIU,-2.0,13.918278931960703,Q2 (Moderate),28,22,82.0,2.413793103448276
UA,1708,2025-08-14,ORD,CLE,5.0,29.703714238556827,Q3 (Hard),70,48,99.4413407821229,1.4107142857142858
G7,4559,2025-08-13,ORD,SDF,-4.0,4.963711442347185,Q1 (Easy),18,17,100.0,2.1379310344827585
OO,5868,2025-08-05,ORD,YWG,-1.0,24.568505959930935,Q3 (Hard),29,30,52.63157894736842,4.023809523809524
OO,5999,2025-08-11,ORD,OKC,43.0,18.108077373409557,Q2 (Moderate),38,9,100.0,1.2058823529411764
UA,2243,2025-08-09,ORD,RIC,-2.0,32.51176892863522,Q4 (Very Hard),82,69,81.33333333333333,1.8695652173913044
OO,5262,2025-08-01,ORD,LNK,-4.0,9.41220746156543,Q1 (Easy),20,28,98.0,1.896551724137931
YX,3690,2025-08-02,ORD,IND,0.0,21.54159737805696,Q2 (Moderate),54,19,98.68421052631578,1.3235294117647058
OO,5275,2025-08-04,ORD,DLH,-9.0,8.275558918434744,Q1 (Easy),24,27,100.0,2.9310344827586206
UA,2657,2025-08-09,ORD,IAH,-2.0,28.520314268975337,Q3 (Hard),57,88,100.0,1.6785714285714286
G7,4390,2025-08-14,ORD,CHA,38.0,7.748024968246833,Q1 (Easy),33,16,100.0,4.275862068965517
OO,5215,2025-08-01,ORD,LNK,-8.0,11.109709601298384,Q1 (Easy),23,21,88.0,3.1379310344827585
OO,5603,2025-08-15,ORD,FNT,50.0,15.264456893129463,Q2 (Moderate),33,67,100.0,2.9655172413793105
OO,5810,2025-08-13,ORD,PIA,2.0,21.29179981037965,Q2 (Moderate),29,26,57.99999999999999,3.103448275862069
G7,4406,2025-08-11,ORD,TVC,-7.0,6.384190158833003,Q1 (Easy),13,21,96.0,27.137931034482758
G7,4474,2025-08-01,ORD,AVL,-9.0,7.3170005646162215,Q1 (Easy),11,14,88.0,23.06896551724138
UA,1775,2025-08-04,ORD,FLL,-1.0,12.32582372232843,Q1 (Easy),6,69,99.4413407821229,13.267857142857142
UA,1775,2025-08-04,ORD,FLL,-1.0,14.132617266052844,Q2 (Moderate),18,69,99.4413407821229,13.267857142857142
UA,476,2025-08-12,ORD,CVG,-5.0,23.72257813749872,Q3 (Hard),30,59,78.57142857142857,1.744186046511628
